ID,Stable,Norbits,Mplanet,RH/a,a1,P1,e1,pomega1,inc1,Omega1,f1,a2,P2,e2,pomega2,inc2,Omega2,f2,a3,P3,e3,pomega3,inc3,Omega3,f3
1308,False,1000000.0,1.49999996211e-05,0.0215443465859,0.052980192005599995,0.012194585986399999,0.0229287594557,-4.38916969299,0.0182897895575,-3.0212647914899997,1.3319003582,0.051202662289100004,0.0115859666839,0.043671648949400003,-0.607534646988,0.0136997671798,1.50620770454,3.8473155498500002,0.06282747536899999,0.0157476104796,0.0315741114318,2.60231685638,0.00378375407308,2.6752846241,1.7955750227
1309,False,1000000.0,1.49999996211e-05,0.0215443465859,0.049107592552899995,0.010882276110399998,0.0379653684795,-4.49568223953,0.0129083544016,-2.3838121891,2.60811471939,0.0570783689618,0.013636434450700001,0.005879214033479999,5.61861848831,0.005714102648199999,2.94034552574,-2.40018343925,0.058911696076400004,0.014298566617100002,0.0413564033806,-1.7544929981200001,0.013344647362799998,1.22779715061,4.970951557159999
1310,False,1000000.0,1.49999996211e-05,0.0215443465859,0.05197846516969999,0.011850370094200001,0.010429034940899999,1.14465999603,0.012141992338,-1.37909412384,-5.54050207138,0.0517501756549,0.0117722982541,0.0207176897675,3.87734103203,0.0162987913936,2.14177584648,-1.97405672073,0.059631280601,0.014561343006799999,0.0197415500879,0.6927368044850001,0.00819593388587,-1.20462524891,-4.428840160369999
1311,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0489817336202,0.010840466246,0.0593409612775,-0.139717936516,0.0112013267353,1.7576725482900002,2.61950993538,0.05698220804330001,0.0136019876227,0.090419434011,-3.34120488167,0.0143236545846,-0.257622092962,5.80969381332,0.0670829936862,0.0173743609339,0.0300997570157,6.03833389282,0.00830181315541,3.10641050339,-2.202283144
1312,False,1000000.0,1.49999996211e-05,0.0215443465859,0.052659545093800005,0.0120840463787,0.027317084372000002,-4.41028308868,0.0049851262010600006,-3.02014684677,3.42189383507,0.050990927964399996,0.0115141756833,0.0695211812854,1.8717944622,0.0162892043591,2.9248323440599995,3.4399044513699994,0.0679790228605,0.017723627388500002,0.098324932158,-1.41609895229,0.00980479363352,1.4250154495200003,0.269357681274
1313,False,1000000.0,1.49999996211e-05,0.0215443465859,0.047889556735800004,0.0104799196124,0.0728570967913,-2.33689165115,0.003525813343,-2.99212265015,-2.7842881679500002,0.05584922805430001,0.013198338448999999,0.0860915109515,1.83895754814,0.00367257045582,1.9143282175099998,-0.689121603966,0.0645608603954,0.0164037887007,0.0777067914605,-0.24883632361900002,0.0017582479631500002,-0.10783483833100001,1.13181006908
1314,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0492700599134,0.010936324484600001,0.025843154639,-0.8000776171680001,0.0155042633414,-1.39327788353,-2.4167881012,0.058361761272,0.0140989273787,0.0249091628939,-4.9022359848,0.017493005842,-2.8653595447500004,2.4373483657799997,0.0607839263976,0.014985573478000001,0.007639598101380001,3.83234071732,0.0113820051774,2.72506928444,-0.00436552194878
1315,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0482051670551,0.0105836903676,0.0760514214635,-1.63934826851,0.0105695370585,0.628738164902,0.658800244331,0.0595634616911,0.014536618255100001,0.0196400228888,0.795889556408,0.00549074355513,2.8729405403099997,0.457161545753,0.062175795435899996,0.0155032323673,0.0599949508905,1.8110784292200002,0.010861802846200001,-0.686850309372,-0.5612869858739999
1316,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0491610504687,0.0109000494704,0.0331317782402,4.14964103699,0.012587872333799998,2.17931199074,-4.95459794998,0.0570827834308,0.0136380158365,0.021677244454600002,2.59366750717,0.011226275935799999,0.7279215455060001,-3.5817010402699996,0.059368938207599996,0.0144653562456,0.0396351851523,0.500492691994,0.0076190871186599994,-0.6130548715590001,-1.4861249923700002
1317,False,1000000.0,1.49999996211e-05,0.0215443465859,0.04882338643069999,0.0107879415154,0.037383619695900004,-2.44249129295,0.0191162675619,-2.28598737717,1.19984352589,0.0551738329232,0.012959648855,0.0750326514244,1.5318965911899998,0.000265451322775,-1.1113615036,-3.0789308548000003,0.062767572701,0.0157250929624,0.0592723041773,5.3280100822400005,0.00976478867233,2.2704942226400004,-0.606789469719
1318,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0501229614019,0.011221523396700002,0.032452058047099996,3.92361807823,0.010955511592299998,1.09907698631,-3.51446461678,0.054772824049,0.0128186177462,0.046697307378099996,-5.31559848785,0.00354849710129,-2.22321486473,5.72674036026,0.0623102895916,0.015553561970600002,0.0102843986824,-2.05879688263,0.0232975985855,0.22771117091200002,1.46536421776
1319,False,1000000.0,1.49999996211e-05,0.0215443465859,0.04935710132119999,0.010965318419000001,0.011676082387600002,-3.0508570671099995,0.00344646070153,-2.25886273384,-1.61293137074,0.058426827192299996,0.014122511260200001,0.0139608187601,-3.37505459785,0.0160870663822,-1.5932533741,1.7330840825999998,0.0588884428144,0.0142901018262,0.0296405367553,0.216664791107,0.0131127685308,-0.992665469646,-1.8677841424900001
1320,False,1000000.0,1.49999996211e-05,0.0215443465859,0.048215057700899996,0.010586948134000001,0.08280442655089999,0.962253332138,0.00893512833863,3.03118872643,3.0548043251,0.0569075234234,0.0135752558708,0.0796093791723,-2.48939347267,0.008426778018470001,-1.69855177402,0.207459032536,0.063494220376,0.0159989520907,0.0202694013715,-1.12531745434,0.00348753854632,-0.669450044632,3.25347352028
1321,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0472938492894,0.010284987278299998,0.0748569071293,0.880089640617,0.00291770556942,1.30883395672,-2.6117312908200003,0.0563936233521,0.0133917853236,0.0960118174553,-1.6563663482700002,0.00986134167761,-0.925773024559,-2.20889544487,0.061434362083700005,0.0152267515659,0.049956727773000004,2.13475036621,0.00778467068449,1.21617889404,0.275198400021
1322,False,1000000.0,1.49999996211e-05,0.0215443465859,0.050493996590400006,0.011346355080600001,0.0604847669601,-0.642382025719,0.014630425721400001,0.423256903887,3.9918820858,0.053471572697199994,0.0123645393178,0.0408710725605,-2.32660627365,0.0191667377949,-2.7130837440499995,-0.618975579739,0.0653603896499,0.0167094506323,0.0643899217248,-4.24961900711,0.00587366567925,-1.80789339542,2.86454796791
1323,False,1000000.0,1.49999996211e-05,0.0215443465859,0.05459087342019999,0.0127548919991,0.06347650289540001,0.864962518215,0.00174384424463,-0.155215516686,0.457550108433,0.048807676881599996,0.0107826553285,0.0559510029852,-1.2592785358399998,0.0037614479661,0.320628255606,2.60076379776,0.0620696693659,0.015463556163,0.060443155467499995,3.03583884239,0.013922129757700002,2.1750428676599998,-1.9651027917900001
1324,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0498131737113,0.0111176511273,0.0169077906758,1.9487401247,0.00410344870761,1.03687608242,-3.90695309639,0.054767046123699994,0.012816589325700001,0.0615708008409,-1.77464723587,0.00701352022588,-0.980880200863,-0.18236054480099997,0.0636799409986,0.0160691980273,0.051378406584300006,1.0955741405500001,0.00469674821943,-0.5526028871540001,-2.95636415482
1325,False,1000000.0,1.49999996211e-05,0.0215443465859,0.049504626542300006,0.011014516465399998,0.021901305764900004,-1.37369835377,0.00624074460939,0.817680478096,0.607178866863,0.055776245892000004,0.0131724756211,0.0109303938225,-2.21697115898,0.0215365923941,0.886970162392,2.8206920623799996,0.0591246932745,0.0143761830404,0.03742376342419999,1.29895353317,0.0071489005349600005,3.0208582878099994,-0.6964621543880001
1326,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0518031045794,0.0117904506624,0.0228140987456,1.68711674213,0.00821837224066,1.9270238876299999,0.917722463608,0.0515481643379,0.0117034334689,0.0508156530559,-2.0079975128200003,0.016277285292700002,-2.9105174541500003,-1.6746038198500002,0.061482373624999996,0.015244605019700002,0.034788090735699995,1.0394172668500001,0.00781067740172,-1.32259321213,-5.477127552030001
1327,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0502804853022,0.0112744644284,0.038236521184400005,2.37713956833,0.025024464353900003,2.44490218163,2.7960152626,0.0544808618724,0.012716260738699999,0.04230083152649999,-0.48190879821800003,0.00982962362468,-0.368100881577,-0.63003963232,0.0624090284109,0.015590547584,0.0084303598851,-1.0014257431,0.010457055643200002,-1.85938024521,-2.08500480652
1328,False,1000000.0,1.49999996211e-05,0.0215443465859,0.0500656291842,0.0112022766843,0.0343796536326,-0.9314045310019999,0.0140433423221,-2.2556970119499997,-2.18475866318,0.0545142665505,0.012727958150200001,0.08484265953299999,-2.2751910686500003,0.00893664825708,0.7556368112559999,5.432114124299999,0.0692443847656,0.0182207860053,0.0871222987771,1.23038256168,0.0127985756844,2.49005270004,2.5229947566999997
