Sim_ID,Stable,Norbits_instability,Norbits,Mplanet,RH/a,a1,P1,e1,pomega1,inc1,Omega1,f1,x1,y1,z1,vx1,vy1,vz1,a2,P2,e2,pomega2,inc2,Omega2,f2,x2,y2,z2,vx2,vy2,vz2,a3,P3,e3,pomega3,inc3,Omega3,f3,x3,y3,z3,vx3,vy3,vz3,Rel_Eerr,integ_time
20,False,1345635.14128,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.0130456313991,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993727,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,4.67385977994e-06,60.5732500553
21,False,3585841.71714,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.0130456313991,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993727,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,0.000110572129716,160.67906785
22,False,1265552.34107,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.013045631399,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993727,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,5.74172022305e-05,57.0958561897
23,False,2472256.72423,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.0130456313991,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993727,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,3.08705512396e-05,110.925281048
24,False,3190835.14611,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.0130456313991,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993727,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,5.10866185098e-05,143.039386988
25,False,6605903.24504,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.0130456313991,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993726,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,2.40724105546e-05,293.18949604
26,False,5176158.4913,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.013045631399,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993727,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,0.00204858342616,231.137611866
27,False,4510008.80956,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.0130456313991,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993727,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,0.000542791203079,200.872296095
28,False,3762195.3076,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.013045631399,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993727,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,3.86093986678e-05,168.624605894
29,False,1714655.40225,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.013045631399,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993726,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,0.000484870255749,77.1656870842
30,False,10915261.5263,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.013045631399,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993726,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,3.0356830136e-05,487.300677061
31,False,5810065.05295,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.013045631399,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993726,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,0.00439398770097,258.252899885
32,False,554936.139974,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.013045631399,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993726,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,3.1486566335e-05,25.4588630199
33,False,7387275.02708,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.0130456313991,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993726,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,0.000205902071515,330.470870018
34,False,837171.16996,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.0130456313991,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993726,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,0.000134255850256,38.0764341354
35,False,12261554.5898,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.0130456313991,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993727,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,8.1695139093e-05,545.818973064
36,False,17599511.9464,10000000.0,1.5e-05,0.0215443469003,0.0456516194602,0.00975396124025,0.0135215023672,1.32502840171,0.00409195764196,3.07753349855,0.415451741867,-0.00761247342498,0.0444371608383,-0.000179457280915,-29.3730217085,-4.86913605284,0.0275816173475,0.0534925663302,0.0123718212461,0.00688567475493,-1.96289411728,0.00307441429656,0.429914401128,-0.0130456313991,-0.0209379720469,-0.0488232883118,-0.000109602997305,25.1408775843,-10.7790229693,-0.0623386717385,0.0611785529002,0.0151317455149,0.0198208752563,0.933795673639,0.0100695993727,-1.94608745459,-4.70100228895,-0.0495797322467,0.0358182293755,-0.000596724145474,-15.2832649477,-20.2963297431,-0.0682749799698,8.73081624572e-06,784.513139009
